72558,OAX,41.31,-96.36,350.0,250.0,-53.1,-73.1,9900.0,107.99,325.0
72558,OAX,41.31,-96.36,350.0,200.0,-52.5,-83.5,11340.0,99.9911,320.0
72558,OAX,41.31,-96.36,350.0,150.0,-53.9,-86.9,13200.0,77.9931,315.0
72558,OAX,41.31,-96.36,350.0,100.0,-51.7,-84.7,15820.0,50.9955,310.0
72558,OAX,41.31,-96.36,350.0,70.0,-55.5,-87.5,18080.0,59.9947,320.0
72558,OAX,41.31,-96.36,350.0,50.0,-59.1,-90.1,20240.0,40.9964,290.0
72558,OAX,41.31,-96.36,350.0,30.0,-55.5,-87.5,23490.0,18.9983,290.0
72558,OAX,41.31,-96.36,350.0,20.0,-56.5,-88.5,26070.0,9.99911,310.0
72558,OAX,41.31,-96.36,350.0,10.0,-47.1,-82.1,30550.0,29.9973,275.0
72318,RNK,37.2,-80.41,654.0,936.0,-14.1,-16.1,654.0,0.0,0.0
72318,RNK,37.2,-80.41,654.0,1000.0,--,--,121.0,--,--
72318,RNK,37.2,-80.41,654.0,925.0,-10.1,-14.9,727.0,7.99929,285.0
72318,RNK,37.2,-80.41,654.0,850.0,-10.9,-16.9,1375.0,18.9983,275.0
72318,RNK,37.2,-80.41,654.0,700.0,-17.1,-25.1,2859.0,35.9968,250.0
72318,RNK,37.2,-80.41,654.0,500.0,-34.1,-59.1,5290.0,57.9949,245.0
72318,RNK,37.2,-80.41,654.0,400.0,-42.1,-69.1,6820.0,75.9933,245.0
72318,RNK,37.2,-80.41,654.0,300.0,-47.3,-75.3,8740.0,98.9912,230.0
72318,RNK,37.2,-80.41,654.0,250.0,-46.9,-81.9,9940.0,106.991,240.0
72318,RNK,37.2,-80.41,654.0,200.0,-47.5,-82.5,11420.0,100.991,235.0
72318,RNK,37.2,-80.41,654.0,150.0,-51.5,-84.5,13310.0,105.991,240.0
72318,RNK,37.2,-80.41,654.0,100.0,-56.7,-88.7,15920.0,86.9923,235.0
72318,RNK,37.2,-80.41,654.0,70.0,-57.9,-89.9,18180.0,61.9945,250.0
72318,RNK,37.2,-80.41,654.0,50.0,-56.3,-88.3,20310.0,34.9969,250.0
72318,RNK,37.2,-80.41,654.0,30.0,-57.3,-89.3,23530.0,41.9963,275.0
72318,RNK,37.2,-80.41,654.0,20.0,-55.5,-87.5,26100.0,39.9965,255.0
72318,RNK,37.2,-80.41,654.0,10.0,-46.1,-81.1,30600.0,57.9949,265.0
72747,INL,48.56,-93.38,361.0,975.0,-28.5,-31.1,361.0,6.99938,345.0
72747,INL,48.56,-93.38,361.0,1000.0,--,--,174.0,--,--
72747,INL,48.56,-93.38,361.0,925.0,-28.7,-32.4,737.0,14.9987,345.0
72747,INL,48.56,-93.38,361.0,850.0,-31.5,-34.2,1337.0,27.9975,335.0
72747,INL,48.56,-93.38,361.0,700.0,-33.9,-37.5,2710.0,35.9968,340.0
72747,INL,48.56,-93.38,361.0,500.0,-40.5,-60.5,5030.0,53.9952,350.0
72747,INL,48.56,-93.38,361.0,400.0,-47.3,-62.3,6530.0,57.9949,350.0
72747,INL,48.56,-93.38,361.0,300.0,-52.5,-70.5,8390.0,61.9945,350.0
72747,INL,48.56,-93.38,361.0,250.0,-51.3,-82.3,9570.0,66.9941,345.0
72747,INL,48.56,-93.38,361.0,200.0,-49.7,--,11030.0,63.9943,335.0
72747,INL,48.56,-93.38,361.0,150.0,-46.9,--,12920.0,57.9949,335.0
